tweet,label
ya elah gw jg ga kog hidup tngh2 kelilingin sodara2 mama gw yg jahat siri gila jahat dengki bocengli najisin bgt ga sudi gw ttep hrs pindah kanada sm hubby gw yg udah mapan n mature donk,anger
liat goblok bgtu bangsa waste system sampah jerman    tolong gubwagub temuin mas  sy konsep tangan sampah scr integrated beliau rencana sy presentasi,anger
rindu cair sebentar uap peluk kasih erat pasrah akan jiwa bawa tunai twittmalam twittrindu,love
kadang suka miris liat jalan daerah2 pelosok yg bangun perintah pusat gak nyediain pedestrian pis,sadness
tau suami segitu cemburu isterinya tanda bekas gigit nyamuk tuduh abis cupang orang,sadness
jam gin sinyal bagus aka buruk kayak d siang kualitas sinyal smkin kacauu,anger
alas nama ria manusia nama ria tertawa sedih sekalipunkata 2 org tua ituthanks god i cintad them,love
kerja kantor malang rejeki seksi sibuk utk temen-temen yg mudik malang taun ga mesti bs pulang rejeki rejeki yg susah nilai pake nominal gaji gede apa alhamdulillah,happy
kamprettt slain otak kriting otak jungkir yg sll koar2 tdk konsisten dgn juang dr thn 2015 capres n cawapresny prabocor gatot n prabocor tgb skrg mn nol 2018 koar2 lg ganti plesinden hedeh kamplettt begok napsu aj lo,anger
udh diam aja omongin ndak diam ya hahah bagus sih ndak diam diam ngoceh aja sih jatohnya aja omongin,anger
banget nanya pas tau hape apps twitter emang jaman ya main twitter yaelah gin main twitter ngapain ngapain main twitter coba hehe cuman bs gt sih ya senyum aja kalo main twitter,happy
lu ken nonton film bioskop ga tiket lu gitu nonton ya gitu kalo paku payung kasih nyawa udah ga tiket tetep maksa tolol sih,anger
krn jujur ga lg2 hina remehin hina sodaraw mama gwada sepupu setan dengki smua si lina gw sumpahin mampus sok kaya belagu kaya bgt kali norak ga lg bongkar tipu2annya liatin aja sukses ahahhah najisin tuh sepupu,anger
ngucapin happy birthday yg 24 nursehah  moga berkah umur murah rezeki sehat rajin ibadah  wanita kuat yg inspirasi bnyak org wish u all the best girl  inisahurtiketcomharike20 netmediatama,happy
lah ken mana -- gokil pas ketemu diulang2 mbok ya kangen doi chat ya tau ken ngapa2in  ya cemburu chat hak chat hak,sadness
klau berita posttingan si juned benartrus yg mnghadirin acara siapamasanda jngn pura2 ediotudh jelas2 yg hadir acara politikus pecun,anger
kapooook ga gw ketemu kumpul smsepupu bangsaaat anjrit tipu korup aja belagu sirik dengki anjiiing lo ga lg mampus lo liat aja rmh cicil hasil nipu sampe liatin aja hahaha god never sleep,anger
tokoh n capres abadi org yg gagal d laluny org d benci allah hny prabocor krn otakny jg bocor bocor bocor pengikutny ap lg otakny moter2,anger
atuh kristen jahat lo mah mampus mah neraka lo am laki lo tipu aja korup bangga najisssin bgt lo sial gw nikah sm duda tajir mapan ga  undang lo catat liat aja gw dendem sm kata2 lo sepupu iblis cln huni neraka,anger
abis fotocopy jilid gelontor dana juta si owner hati tawar tumpang antar rumah waaaah alhamdulillah,happy
br goa ya lu ga tau presiden lu ancam bunuh dikacung2in ma bicah viral video nya ga mgkn kalo ga tau parah lu,anger
samaadiknya jg tuh si lita gw ga akrab2 lg coz mama gw benci bgt sm maklum mama gw sodara keluarga turun saraf jd yah gitu banyak yg jahat sial dengki sm gw emg sodara mama gw,anger
kesel orang kalo duduk leseh gitu lega tp milih deketin trus niban dengkul dengkul,anger
situ mo ngelacur n bayar urus  cuman gasukak kalo situ salah gamo maap  etapi urus situ jugak si mo sukak or ma situ,anger
sbnrnya gw tau mama gwtuh si daniel aja disetujuin kl gw pingin nikah ama bule ttep bule tau liat dpn mata tp daniel kl sm gw jg numpang hidup doang woii ga deh amit2 7 turun ga deh jgn geer lo daniel gw ga milih lo gw cari duda mapan,anger
kelas emerson gitu laku klo kerna kebencianya lupa klo yg diketawain junjungannyasonsongagal maning,anger
jaman orba kalo lebaran gin ajak pasar beli baju yg suka ga kebel nawarnya mentok bgt biasa ank ekonomi tentu,sadness
orang ajaib sihtadi becandaan receh gitu gue nyeletuk ngomong gitu trus tau2 ngakak kaget neng,happy
kaga gw jg cw tolol si daniel co bule numpang hidup jkt am ce yg bs kasih kemudahan2 hidup ga deh sorry biar jelek tua gw ga sudi dimanfaatin doang,anger
ngucapin happy birthday yg 24 de nursehah smoga berkah umur  rezeki sehat slalu rajin ibadah  wanita kuat yg inspirasi bnyak org wish u all the best girl  inisahurtiketcomharike20,happy
usaha tahan situasi mana teror sisi kaum hawa kagum paras manusia cerita bully karna dua kirim surat ancam kaum hawa kelas yg brbeda,sadness
jujur aja yah goblok gila gw hrs sadar gw pgn lingkar setan hidup byk sodara dengki n jahat sm gw ga kuat gw n sepupu sial cln huni neraka si lina n laki n si lita jg najiiiis lo sial,anger
singkat cerita sikap die dulunya cool cuek cintad dark pendiem abis marah tb tb ubah caper humble warna karismatik play boy gt kl menrut gua pribadi sikopatnya liat,fear
perasaanqu tonton orang shooting videoklip tiktok jijik gatahan ken ikut goyang jari yawlaaaaaa kuat hati hama,sadness
bener bener ketawa ga habis habis gue inget aja lomba balap karung balap kelereng balap makan kerupuk balap tusuk balon hrus puter puter,happy
kemarin sore customer order grabcar   antar nasi kotak orang tua dirumahdan alhamdulillah nasi kotak buka puasa moga rejekinya lancar ya mas cc,happy
bejibun yg nanya mi gimana si x jarang bareng mi si x kek gin kek gitu ya mi si x gin si mi si x deket si y ya well si x sahabat gue urus si x gue tau,anger
tolong harga privasi gue jelasin tu ga ngerti pikir dr sudut pandang sudut pandang gue si x sahabat gue udahlah,anger
asumsi tolong bijaksana ngomong sana-sini cari bukti ujung fitnah thanks for you guys yg udah ngertiin banget ga ngomong yg engga engga,anger
then gue jarang si x akhir pasuk dinamika teman yg rumit yey yg nama manusia slek-slekkan nya la ya ga akur ga asik akur gue mesti jelasin k lu yg nanya ga,anger
parah si mikir cewe cowo sahabat jebak cinta so please gue harga yg peduli pikir suka alas fakta yg engga engga,anger
woy kafir kalo bicara mending sby soeharto mending sby udh kafir dungu lgi jaman sby gk tuh gerakn gnti presiden klo yg bagus sby,anger
emak anak ya beliau wanita hebat bimbing departemen gawat darurat terima kasih emak ibu psc 119 dinkes kab tegal sungguh proud 1 anak usia sekolah satu toodler beliau tetep stay 24 jam konsul,happy
main semak semak gapakek sendal sampe masuk hutan ular setan gapeduli menang btw inget ngga nama oldmoneygakngerasain,happy
mbir udah dibilangin gada orang juang hidup diri gausa harap ya biar ga kecewa,sadness
beda banget pas sma ya tanah rantau bener bener sadar kalo gak orang bahagiagak orang tulus,sadness
2010 kali ngetwit muncul friendster yg marak rajalela mana nakal remaja angsur lebur raih cita indah thankyoutwitter harijaditwittersaya,happy
iyaa kii tau aja luu emak gua ngidam d kawinin ama pmarahan charles udh keduluan d kawinin ama gua,sadness
suka ndak habis pikir sm orang yg ngatain musibah timpa org anggap azab tp ktk timpa golong coba ku misuh matane,anger
orang kek gitu emang kasih ajar kalo kritis berani haha,anger
jd oposisi era harto sby mudik jalan tol jembatan labuh yg bangun era hartosby  logika pakai admin dungu bikin anjlok elektabilitas  cc     cc,anger
hidup 10th  hidup hambalang  hidup ektp  hidup pln mangkrak  korupsi,anger
kerja nongkrong buka luar sekali d kasih acar - kasih yg worth it budget segitu gamau ibu alesan gajadi puki,anger
hehe yamungkin emang ngga rasa karna udah kek thanos beneran  6 batu cincin  makasih looo udah diucapin sahur,happy
oldmoneygangerasain kalo tlp pake hp 2 detik krn sblm 2 detik msh gratis 2 detik kena pulsa tut tut halooo dmn matiin tlp tut tut angkat tlp drmh matiin tlp trus aja sampe eneg,happy
iyaa udh pgn tp dr kmrn malemnya kyk kurg enak badan pilek batuk ehh ktrusan samp sore jd gak enak prgi2 pgn halal bi halal ath ntr yuukkk,sadness
gua kelas 1sd bawa hp karna hubungin mama tau tau colong temen gua diem aja bego emg bibi kantin ngabarin nyokap gua lgsg mama trs bapa maaf eh anak pindah sklh ya,sadness
aku asa sesak terima undang nikah mantan mantan saing mantan gebetan mantan pacar manatan teman mantan,sadness
gue lampung kiwheeewww nadia sidang ajee selamaad yaaapa kabar kaka satriaudahan blom,happy
kelas tertawa yandi nyeletuk bilang anak sd lu mah hahahaha orang anggap yandi guyon,happy
abis jengukin temen yg sakit parah terenyuh kata2nya ga takut sakit takut ramadhan ga dapet berkah ya allah  mohon doa sembuh temen kantor tb adriana pramudya bin tb dasep,sadness
rupiah jatuh anjlok ramai salah perintah gilirah rupiah kuat mingkem anggota dpr salah polisi pas bom ledak salah perintah gituajaterus gue sekjend pbb,anger
diucapin happy birthday heran2 gua udah 3 dasar kalender hijriyah 20 ramadhan 1414 h gua lahir ok i accept that,happy
qu sudi koh disable instagram karna nyampah explore  anak balita diajarin tiktok,sadness
gak jelasin bang biarin aje yg cari berita udah jelasin gimane kronologis nye orang bantul nye emang aje otak nye yg pade lola,anger
hahah wifi dy enak yg uda kerja mah ngisi kerja kabar nganggur pas libur,sadness
temen2 turned out being asshole kalo cewe ukhti2 hijrah kalo cowo abdi negara statement ku sosmed sangkal orang2 kek gitu parah kalo pacar bangsat,anger
ga aminin doa lu ga mustajab kayak orang umroh niat politik ga qobul lu dngn kampanye teriak takbir sang cipta nyoblos mikir,anger
oldmoneygakngerasain pasang raut pensil yg cermin sepatu ngintipin celana dalam temen sekolah cewek,happy
bukti di-indonesia gubernur cerdas moral bodoh dongok,anger
pulsa cepat habis yaa gatau senyum hati karna hasil download game waptrick oldmoneygakngerasain,happy
tangkepin polisi ga yg nolongin kasihan ya sih jamaah nya yg bloon tipu pake ayat al-qur an jual beli ayat syahwat kuasa,anger
sma tuh ken banget nama awat klinik cantik macem erhanatasha gitu gitu deh mama bener2 larang banget suka dimarahin gt kalo ngrengek awat,sadness
jual beli rubicon hummer lumayan aset modal nyapres beli tanah yg luas juang gera jamaah gitu-gitu aja cari kerja sana-sini malak thr orang cina hadeuh guwoblok,anger
tapiii efek rasa  muka tipe muka less problem gt hehe kalo jerawat pas pms doang kalo lg breakout ilangnya cepet cm dibiarin doang ga minyak,happy
hmmm ya neng kalo kasih kado kalo buat inget aja tanggal lahir anniv wes bahagia rasane  pekaitupenting,happy
juang wujud angan2ku nyata terimakasih sayang karen menang saat menang i love u so much,love
trus yg slh beliau sdh mngatakn isi hati sedih kalo impor yg presiden negara jkw dn symikir woi,anger
tuhkan apple tuh kalo kasih update ga tanggung - tanggung hp jadul update ngga kaya android tahun udah ditinggalin ,happy
lucu sih pasang yg tukeran pass ig  mana komitmen yg embel2  percaya pasang tukang selingkuh haha ciyaaaaan,sadness
nang mewek gak karuan gegara galau pulang gue mutusin tuk gak pulang kasihan emak ayah gue mudik mahal cooy,sadness
gaes mosok anak2 bawa bawa politik ga cenderung ujar benci fitnah mohon ceck,anger
sih rhia temenya cowok biar biar gak tikung biar gak omongin biar jagain biar gak nyinyirin biar jemput main hahaha,happy
pola tidur w beranta yawlaaaa minggu yg ampe tadi bener2 merem abis sahur dah j set8 musti bangun kerja,sadness
zaman sd temenku cowok nih salah satu suka main sampe desa seba nyebarang kali wkk suka bikin prakarya berantakin rumah sampe jual lotre yak wkk pen ngaqaq inget,happy
congrats for me walopun ga aktif bgt tp dedikasi twitter krn bangtan bnyk yg ubah dr wkt kw wkt wow mytwitteranniversary,happy
dear    coba d tb2 sy dpt sms kaya yg sampe minus 180k sy kaget bangun2 nyalain hp langsung d palakin gitu makasih ya,anger
gw maklumin aja omong mommy gw emang ga setujuin gw  sampe suka demen co umur beda yah cari duda mapan umur aja,sadness
bupati purbalingga jawa tasdi pecat pdi juang pecat nyaleg bebasaneh bin ajaib,anger
mau hadiah aja khayru ummah perintah suruh yg ma ruf cegah yg munkar ogah ken kenyang ogah makan,anger
gin aja teroossjawaban template gw ga butuh template pesan gw dr tgl 28 mei gw cm suruh tunggu tp ga spt inicm jkt tng lhomo bilang jwabnya sabar ya kak ujia,anger
mimpin bupati tasik aja gak gubernur aduh kang tuh kabupaten tasik oge pr akang masyarakat tidap puas kerja akang ken gubernur  cing atuh mikil,anger
coba jabat   yg laku indonesia segani bangsa2 bangsa yg segani indonesia,anger
yg langgar bawaslu lawan politik nya beliau  ah terjun aja tuh image beliau d masyarakat,anger
perilaku cundang itujelas buronanpny kasarintolerananti pancasila ya disambangiemang sdh anggap gak ulama yg negara,anger
dasar ngakaknya baca koq ayat gua aja ngapain marah ateis geli gua sembah charles darwin teori tahayul konyol,anger
manusia kaya gin bikin negara aja kali ya kloning jd biar ngerasain enak ngga ngadepin yg gamau terima masuk alas orang,anger
bukti numpuk deflasi berani lihat munir bukti lihat udin bukti singkir hilang sengaja kasus2,anger
klo dicandid cew nonton uda  heboh ikut karaoke massal pakai botol air mineral bak nyanyi profesional keren totalitas mbak,happy
org wajib penjara  wajib dilaporkanini org pecah belah,anger
isu kristen dgn isu bangkit pki data minim fakta bila oembingkaian kuar konteks isu yg bangkit hantu untung politis ekonomis,anger
makna hubung butuh tahun mgkn ajar don t be needy kalo cewe pacar lo prioritas pacar lo hidup elo,anger
gimana kejar depan pas tidur lo maksain dateng kosan pas tidur lo cubit cubitin ganggu gangguin ky gt malem mesti anter lo pagi nya si cowo bablas,anger
jelas uang sayadan langkah2nya nasabah milik problem inisudah lohtolong bank mandiri kantor cabang sabang jakarta pusat,anger
isu kristen dgn isu bangkit pki data minim fakta bila bingkai konteks isu yg bangkit hantu untung politis ekonomis tahyul bahlul,anger
kasi fh bangun pagi tdk kerja  kantor pks tdk terimah tdk info2 kawan2 pks  kawan bedah partai  perintah  tdk aku partai kasih yah kampung,sadness
indikasi 2018 tengah 2019 banteng adu kepala jengkang kapar semaput lawan banteng tinggal kenang,anger
cilacap cinta gagal ucap purbalingga pura2 bahagia lihat paling ber keluarga semarang rindu orang sayang cilandak cinta dadak makan sari roti saking rindu robek hati ceritahariini,sadness
nona takut gerimis ku siap rumah teduh barangkali ubah hujan angin ceritakemarinsore spoiler,love
life style ubah gaya hidup pola makan utama santai jalan bunuh sadar konyol mayoritas gak peduli sakit desperate nyalahin genetik faktor x,sadness
percaya lelaki mati siksa zaman mati kunjung lupa tuhan jauh jauh iya lupa,sadness
twitter kemaren retweet gabisa nge-tweet kalo nge-tweet not responding mulu excessive use perhaps lol yeay,happy
ya ga sih serius ya gitu ketemu ketemu lalma kena modus too sensitive lewat gitu,sadness
hari coba transfer atm bbri a c bri bbmr lha gagal atm bri telo malu yakatanya satelit malu banget    gimana jelas nya,anger
yaelah sabar ya vid lebaran monyet engga ditanggapin cepat kalo engga serang follow up tajam langsung plasa telkom telepon 147 alam banget telkom,anger
selamat leta batu pmbangunan univ islam internasional indonesia uiii smoga islam indonesia yg damai toleran benar2 mnjadi rujuk islam dunia kelak cc menag,happy
tanggung tinggal dr ramona sari - jawat aktivis salah juang tangguh  hak  sehat seksual reproduksi perempuan indonesia moga maha kenan peluk pulang tuhan tuhan ambil,sadness
nelfon cs  suruh tunggu lapor 7 menit and still go on kabar cs suruh tunggu ngapain banget aneh,anger
lalu tanam ingat turus mengingatnyalalu samping sandar sementara,sadness
bagus ateis  murid mumun aku sembah teori darwin konyol tahayul selamat ya,happy
childish alias kekanakkanakan dekat bego yg overacting ajar undang2 jabat malu tanggap nyata sandiaga uno pakde karwo kritik saran jabat negara mendagri https,anger
pesan masuk udah sexual harrasement sih gak bilang aja budaya paham patriark nya liat gak coba laku saudari temen pacar - ttp semangat gita  via,sadness
dr minggu kmrn sebal eh hri tambah janji jam 10 eh jek antri nang bri iki piye to ku kesel deeh,anger
sok juang via vallen aset bangsa sisa rebut bangsa diam oldmoneygakngerasain,anger
ras banding lurus govlox anti pancasila banyak govlok yg ras ganti presiden silah kl dukung anti pancasila negara hias rasisme kegovlokan mongooo ga,anger
